severity,kind,sku,slug,name,detail,fixedTo
"review","no-variant","FLR-5133","jaquar-single-lever-bath-tub-mixer-high-flow-with-hand-shower-arrangement-with-exposed-straight-legs-177-flr-5133","Single Lever Bath Tub Mixer (High Flow) with Hand Shower Arrangement with Exposed Straight Legs 177","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5135","jaquar-lower-side-single-lever-high-flow-bath-filler-concealed-body-wall-mounted-model-with-bath-spout-composite-one-piece-body-175-521-34-1-0-centre-for-hot-cold-1-2-bsp-min-30-75-max-65-240-86-170-1-150-1-130-1-70-07-801-3-4-bsp-1-2-bsp-psb-2-1-35-134-60-flr-5135","Lower Side, Single Lever High Flow Bath Filler (Concealed Body) Wall Mounted Model with Bath Spout (Composite One Piece Body) 175 521 34±1.0 Centre For Hot & Cold ½""BSP Min. 30 75 Max. 65 240 86 170±1 150±1 130±1 Ø70 07 801 3/4""BSP 1/2""BSP PSB""2/1 35 134 60","Active product with no variants — cannot be priced or bought",""
"review","stray-punctuation","FLR-5137","jaquar-single-lever-high-flow-bath-shower-mixer-body-wall-mounted-model-with-button-spout-one-piece-body-170-1-150-1-130-1-flr-5137","Single Lever High Flow Bath & Shower Mixer Body Wall Mounted Model with Button Spout One Piece Body) 170±1 150±1 130±1","Name opens or closes with punctuation: ""Single Lever High Flow Bath & Shower Mixer Body Wall Mounted Model with Button Spout One Piece Body) 170±1 150±1 130±1""","Single Lever High Flow Bath & Shower Mixer Body Wall Mounted Model with Button Spout One Piece Body 170±1 150±1 130±1"
"review","no-variant","FLR-5137","jaquar-single-lever-high-flow-bath-shower-mixer-body-wall-mounted-model-with-button-spout-one-piece-body-170-1-150-1-130-1-flr-5137","Single Lever High Flow Bath & Shower Mixer Body Wall Mounted Model with Button Spout One Piece Body) 170±1 150±1 130±1","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5139","jaquar-single-lever-concealed-shower-mixer-for-overhead-shower-wall-flange-841-flr-5139","Single Lever Concealed Shower Mixer For Overhead Shower WALL FLANGE 841Ø","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5143","jaquar-single-lever-wall-mixer-with-provision-for-overhead-shower-with-150x150mm-long-bend-pipe-on-connecting-legs-wall-flanges-1-2-bsp-flr-5143","Single Lever Wall Mixer With Provision For Overhead Shower With 150X150mm Long Bend Pipe On Connecting Legs & Wall Flanges 1/2"" BSP","Active product with no variants — cannot be priced or bought",""
"review","missing-image","FLR-5145","jaquar-concealed-single-lever-exposed-shower-mixer-with-provision-for-composite-connection-to-exposed-shower-pipe-sha-1211nh-sha-1213-hand-shower-with-connecting-legs-wall-flanges-25-3-4-bsp-psb-2-1-07-35-134-60-psb-2-1-07-170-1-130-1-150-1-1-2-bsp-35-70-flr-5145","Concealed Single Lever Exposed Shower Mixer With Provision For (Composite Connection to Exposed Shower Pipe (SHA-1211NH & SHA- 1213) & Hand Shower With Connecting Legs & Wall Flanges 25 3/4 ""BSP PSB"" 2/1 07Ø 35 134 60 PSB ""2/1 07 Ø 170±1 130±1 150±1 1/2"" BSP 35 70","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","FLR-5145","jaquar-concealed-single-lever-exposed-shower-mixer-with-provision-for-composite-connection-to-exposed-shower-pipe-sha-1211nh-sha-1213-hand-shower-with-connecting-legs-wall-flanges-25-3-4-bsp-psb-2-1-07-35-134-60-psb-2-1-07-170-1-130-1-150-1-1-2-bsp-35-70-flr-5145","Concealed Single Lever Exposed Shower Mixer With Provision For (Composite Connection to Exposed Shower Pipe (SHA-1211NH & SHA- 1213) & Hand Shower With Connecting Legs & Wall Flanges 25 3/4 ""BSP PSB"" 2/1 07Ø 35 134 60 PSB ""2/1 07 Ø 170±1 130±1 150±1 1/2"" BSP 35 70","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5147","jaquar-single-lever-exposed-shower-mixer-with-provision-connection-to-exposed-shower-pipe-sha-1211n-connecting-legs-wall-flanges-178-flr-5147","Single Lever Exposed Shower Mixer With Provision Connection to Exposed Shower Pipe (SHA-1211N) Connecting Legs & Wall Flanges 178","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5149","jaquar-with-single-lever-exposed-shower-mixer-for-connection-to-hand-shower-with-connecting-legs-wall-flanges-flr-5149","With Single Lever Exposed Shower Mixer for Connection to Hand Shower With Connecting Legs & Wall Flanges","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5163","jaquar-180-single-lever-sink-mixer-swinging-spout-wall-model-with-connecting-legs-wall-flanges-flr-5163","180 Single Lever Sink Mixer Swinging Spout (Wall Model) With Connecting Legs & Wall Flanges","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5165","jaquar-system-single-lever-sink-mixer-with-swinging-spout-on-upper-side-wall-mounted-model-with-connecting-legs-wall-flanges-200-841-10-1-2-bsp-092-52-1-051-260-87-flr-5165","System Single Lever Sink Mixer With Swinging Spout on Upper Side (Wall Mounted Model) With Connecting Legs & Wall Flanges 200 841 10° ½""BSP 092 Ø52 1±051 260 87","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5166","jaquar-single-lever-surgical-purpose-elbow-action-sink-mixer-wall-mounted-with-extended-operating-lever-connecting-legs-wall-flanges-flr-5166","Single Lever Surgical Purpose Elbow Action Sink Mixer (Wall Mounted) with Extended Operating Lever, Connecting Legs & Wall Flanges","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5167NB","jaquar-central-hole-basin-mixer-with-regular-spout-without-popup-waste-system-with-450mm-long-braided-hoses-20mm-cartridge-size-also-available-flr-5167nb","Central Hole Basin Mixer with Regular Spout without Popup Waste System with 450mm Long Braided Hoses, 20mm Cartridge Size Also available","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5169NB","jaquar-central-hole-basin-mixer-with-roundspout-with-popup-waste-system-with450mm-long-braided-hoses-20mm-cartridge-size-flr-5169nb","Central Hole Basin Mixer with RoundSpout with Popup Waste System with450mm Long Braided Hoses, 20mm Cartridge Size","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5173B","jaquar-mounted-with-single-lever-sink-mixer-with-swinging-spout-table-mounted-with-450mm-long-braided-hoses-1-2-bsp-054-230-5-52-332-593-1-2-bsp-731-511-17o-205-55-shower-house-1-2-mtr-weight-flr-5173b","Mounted with Single Lever Sink Mixer with Swinging Spout (Table Mounted) with 450mm Long Braided Hoses ½""BSP 054 230 5° Ø52 332 593 1/2"" BSP 731 511 17º 205 Ø55 SHOWER HOUSE 1.2 MTR WEIGHT","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5177B","jaquar-quarter-turn-basin-single-lever-sink-mixer-table-mounted-with-hand-shower-dual-flow-complete-with-1-2m-with-450mm-long-braided-hoses-flr-5177b","Quarter Turn | Basin Single Lever Sink Mixer (Table Mounted) with Hand Shower Dual Flow Complete with 1.2m with 450mm long Braided Hoses","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5179B","jaquar-side-single-lever-sink-mixer-with-swinging-spout-table-mounted-with-450mm-long-braided-hoses-56-081-054-long-tube-25-115-50-1-2-bsp-min-175-145-max-200-m28-001-012-58-1-2-bsp-75-m28-m28-1-2-bsp-flr-5179b","Side Single Lever Sink Mixer with Swinging Spout (Table Mounted) with 450mm Long Braided Hoses 56 081 054 long tube 25° 115 Ø50 ½""BSP Min.175 145 Max.200 M28 001 012 Ø58 1/2""BSP 75 M28 M28 1/2""BSP","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5189N","jaquar-181-3-hole-basin-mixer-without-popup-waste-system-20mm-cartridge-size-flr-5189n","181 3-Hole Basin Mixer without Popup Waste System, 20mm Cartridge Size","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5191N","jaquar-092-05-xam-3-hole-basin-mixer-with-popup-waste-system-20mm-cartridge-size-flr-5191n","092 05.xaM 3-Hole Basin Mixer with Popup Waste System, 20mm Cartridge Size","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5193K","jaquar-179-consisting-single-lever-3-inlet-divertor-exposed-parts-kit-consisting-of-with-seals-operating-lever-wall-flange-button-only-with-ald-079n-suitable-for-item-ald-193-flr-5193k","179 Consisting Single Lever 3-inlet Divertor Exposed parts kit Consisting of (with Seals), Operating Lever, Wall Flange & Button Only with ALD-079N) (Suitable For Item ALD-193)","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5213B","jaquar-single-lever-1-hole-bidet-mixer-with-popup-waste-with-375mm-long-braided-hoses-1-1-0-0-3-7-1-1-psb-2-1-07-35-flr-5213b","Single Lever 1-Hole Bidet Mixer with Popup Waste with 375mm Long Braided Hoses 1 1 ± ± 0 0 3 7 1 1 PSB ""2/1 07 Ø 35","Active product with no variants — cannot be priced or bought",""
"review","missing-image","FLR-5215N","jaquar-exposed-wall-mixer-with-provision-only-for-overhead-hand-shower-with-connecting-legs-wall-flanges-200-1-0-180-1-0-160-1-0-flr-5215n","Exposed Wall Mixer With Provision Only for Overhead Hand Shower with Connecting Legs & Wall Flanges 200±1.0 180±1.0 160±1.0","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","FLR-5215N","jaquar-exposed-wall-mixer-with-provision-only-for-overhead-hand-shower-with-connecting-legs-wall-flanges-200-1-0-180-1-0-160-1-0-flr-5215n","Exposed Wall Mixer With Provision Only for Overhead Hand Shower with Connecting Legs & Wall Flanges 200±1.0 180±1.0 160±1.0","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5217N","jaquar-wall-mixer-with-telephone-shower-arrangement-legs-wall-flanges-but-without-crutch-telephone-081-05-xam-3-4-bsp-flr-5217n","Wall Mixer with Telephone Shower Arrangement, Legs & Wall Flanges but without Crutch & Telephone 081 05.xaM ¾""BSP","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5219N","jaquar-shower-wall-mixer-non-telephonic-shower-arrangement-with-connecting-legs-wall-flanges-801-3-4-bsp-psb-1-2-70-10-35-70-155-1-002-1-081-1-061-07-35-psb-2-1-07-34-43-66-155-10-801-1-2-bsp-flr-5219n","Shower & Wall Mixer Non-Telephonic Shower Arrangement with Connecting Legs & Wall Flanges 801 ¾""BSP PSB""½ Ø70 10° 35 70 155 1±002 1±081 1±061 07Ø 35 PSB""2/1 07Ø Ø34 43 66 155 10° 801 1/2"" BSP","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5227K","jaquar-connection-to-single-lever-exposed-parts-kit-of-deusch-mixer-consisting-of-operating-lever-cartridge-sleeve-wall-flange-with-flr-5227k","Connection To Single Lever Exposed Parts Kit of Deusch Mixer Consisting of Operating Lever, Cartridge Sleeve, Wall Flange (with","Active product with no variants — cannot be priced or bought",""
"review","missing-image","FLR-5231NK","jaquar-exposed-parts-kit-of-single-consisting-of-operating-lever-spout-two-wall-flanges-ald-235npso-flr-5231nk","Exposed Parts kit of Single Consisting of Operating Lever, Spout & Two Wall Flanges & ALD-235NPSO","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","FLR-5231NK","jaquar-exposed-parts-kit-of-single-consisting-of-operating-lever-spout-two-wall-flanges-ald-235npso-flr-5231nk","Exposed Parts kit of Single Consisting of Operating Lever, Spout & Two Wall Flanges & ALD-235NPSO","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5233NK","jaquar-exposed-part-kit-of-consisting-of-operating-nipple-spout-compatible-flr-5233nk","Exposed Part Kit of Consisting of Operating Nipple & Spout (Compatible","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5267N","jaquar-connecting-shower-011-1-2-bsp-52-53-155-10-35-66-155-10-psb-1-2-061-xam-psb-1-2-07-07-801-wall-mixer-with-connector-for-hand-shower-arrangement-with-connecting-legs-wall-flanges-wall-bracket-forhand-shower-200-1-180-1-160-1-70-flr-5267n","Connecting Shower 011 ½""BSP Ø52 53 155 10° 35 66 155 10° PSB""½ 061 .xaM PSB""½ 07Ø 07Ø 801 Wall Mixer with Connector for Hand Shower arrangement with Connecting Legs, Wall Flanges & Wall Bracket forHand Shower 200±1 180±1 160±1 Ø70","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5271N","jaquar-bath-tub-mixer-exposed-adjustable-legs-with-shower-arrangement-crutch-flr-5271n","Bath Tub Mixer (Exposed Adjustable Legs) with Shower Arrangement & Crutch","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5273UPR","jaquar-183-telephone-wall-mixer-with-provision-for-overhead-shower-with-115mm-long-bend-pipe-on-upper-side-connecting-legs-wall-flanges-flr-5273upr","183 Telephone Wall Mixer with Provision For Overhead Shower with 115mm Long Bend Pipe On Upper Side, Connecting Legs & Wall Flanges","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5281N","jaquar-031-54-nim-57-xam-wall-mixer-3-in-1-system-with-provision-for-both-shower-and-overhead-shower-complete-with-long-bend-pipe-connecting-legs-wall-flange-hand-overhead-shower-flr-5281n","031 54.niM 57.xaM Wall Mixer 3-in-1 System with Provision for both Shower and Overhead Shower Complete with Long Bend Pipe, Connecting Legs & Wall Flange Hand & Overhead Shower","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5309N","jaquar-sink-mixer-with-regular-swinging-spout-wall-with-connecting-legs-wall-flanges-50-1-2-bsp-flr-5309n","Sink Mixer with Regular Swinging Spout (Wall With Connecting Legs & Wall Flanges Ø50 ½""BSP","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5309ND","jaquar-mounted-model-55-10-237-802-054-153-psb-1-2-07-25-25-100-521-091-sink-mixer-with-extended-swinging-spout-wall-mounted-model-with-connecting-legs-wall-flanges-flr-5309nd","Mounted Model 55 10° 237 802 054 153 PSB""½ 07Ø 25° 25 100 521 091 Sink Mixer with Extended Swinging Spout (Wall Mounted Model) with Connecting Legs & Wall Flanges","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5319NB","jaquar-sink-mixer-1-hole-with-swinging-extended-spout-mounted-model-with-450mm-long-braided-hoses-flr-5319nb","Sink Mixer, 1-Hole with Swinging Extended Spout Mounted Model with 450mm Long Braided Hoses","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5347N","jaquar-185-table-sink-cock-with-regular-swinging-spout-wall-mounted-model-with-wall-flange-flr-5347n","185 (Table Sink Cock with Regular Swinging Spout (Wall Mounted Model) With Wall Flange","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5347SD","jaquar-1-2-bsp-sink-cock-with-extended-swinging-spout-wall-model-with-wall-flange-flr-5347sd","½""BSP Sink Cock with Extended Swinging Spout (Wall Model) With Wall Flange","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5355N","jaquar-1-2-bsp-051-05-10-237-24-25-115-24-561-05-032-sink-cock-with-provision-for-connection-to-ro-from-rear-side-swinging-spout-mounted-flr-5355n","½""BSP 051 05 10° 237 24 25° 115 24 561 05 032 Sink Cock with Provision for Connection to RO from rear side & Swinging Spout Mounted","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5357N","jaquar-sink-cock-with-regular-swinging-spout-table-mounted-model-f-42-flr-5357n","Sink Cock with Regular Swinging Spout (Table Mounted Model)F Ø42","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5357SD","jaquar-85-psb-2-1-57-30-07-sink-cock-with-extended-swinging-spout-table-mounted-model-45-118-25-561-115-05-xam-1-2-bsp-flr-5357sd","85 PSB ""2/1 57 30 07 Ø Sink Cock with Extended Swinging Spout (Table Mounted Model) 45° 118 25° 561 115 05.xaM 1/2"" BSP","Active product with no variants — cannot be priced or bought",""
"review","no-variant","FLR-5359N","jaquar-186-sink-cock-table-mounted-with-angular-knob-flr-5359n","186 Sink Cock (Table Mounted) with Angular Knob","Active product with no variants — cannot be priced or bought",""
